companyNumber,companyName,status,incorporationDate,companyType,jurisdiction,registeredAddress,sicCodes,employeeCount,employeeCountSource,estimatedRevenue,revenueSource,estimatedValuation,valuationSource,id,createdAt,updatedAt,lastProcessed,processingStatus,dataQualityScore
"07185265","ACME JOINERY LIMITED","liquidation",Wed Mar 10 2010 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43320,3,"estimated","122400","estimated","67417","estimated","eccf6930-fc7e-4c5e-bcdb-78238bdc7737",Fri Aug 08 2025 12:26:46 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:46 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:46 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"09856637","ACG BUILDERS LIMITED","dissolved",Wed Nov 04 2015 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43390,3,"estimated","122400","estimated","67417","estimated","2f77d053-a531-4777-8daa-9180e6c770fc",Fri Aug 08 2025 12:26:45 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:45 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:45 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"16635905","ACER CIVILS GROUNDWORKS LTD","active",Thu Aug 07 2025 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],41202,3,"estimated","158100","estimated","102804","estimated","2125c732-1536-4ee8-bd28-ffde3db0473b",Fri Aug 08 2025 12:26:43 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:43 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:43 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"14272466","ABOVE ALL LOFTS AND EXTENSIONS LTD","active",Wed Aug 03 2022 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43999,2,"estimated","72000","estimated","32400","estimated","0ba440be-f380-403f-8157-1b9e7efaced1",Fri Aug 08 2025 12:26:42 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:42 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:42 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"03700831","ABOUT ROOFING SUPPLIES LIMITED","active",Mon Jan 25 1999 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],46130,6,"estimated","313500","estimated","259578","estimated","43617808-51db-41bd-98dd-23b2f7ce7386",Fri Aug 08 2025 12:26:41 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:41 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:41 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"03700831","ABOUT ROOFING SUPPLIES LIMITED","active",Mon Jan 25 1999 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],46130,6,"estimated","313500","estimated","259578","estimated","ceb7e9bd-9b7c-4f74-a223-d5bba2305a6e",Fri Aug 08 2025 12:26:41 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:41 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:41 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"14584285","ABLE ROOFING LIMITED","active",Wed Jan 11 2023 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43910,2,"estimated","72000","estimated","32400","estimated","665f8d30-650b-4e84-97e7-5333ea6b400e",Fri Aug 08 2025 12:26:39 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:39 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:39 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"08322273","ABLE 2 BUILD & SONS LIMITED","active",Fri Dec 07 2012 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],41202,7,"estimated","412300","estimated","360680","estimated","896c62cb-ba84-4614-bed2-6d5ed209d165",Fri Aug 08 2025 12:26:38 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:38 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:38 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"13945844","ABG T & L LTD","active",Tue Mar 01 2022 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],81300,1,"estimated","26250","estimated","9843","estimated","ae20083e-62c1-4469-b347-5ed786c7c544",Fri Aug 08 2025 12:26:36 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:36 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:36 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"11264813","ABCO ROOFING LIMITED","active",Tue Mar 20 2018 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43910,3,"estimated","122400","estimated","63672","estimated","2e875352-dfc1-4b38-b758-ab676b272dd0",Fri Aug 08 2025 12:26:34 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:34 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:34 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"13600487","ABBEYFIELDS GROUNDWORKS AND LANDSCAPING LIMITED","active",Fri Sep 03 2021 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],81300,2,"estimated","52500","estimated","20081","estimated","2d308bbf-69f4-4a75-9b15-c429991ab24d",Fri Aug 08 2025 12:26:33 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:33 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:33 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"11820658","AB ROOFING LTD","active",Mon Feb 11 2019 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43910,3,"estimated","122400","estimated","63672","estimated","d0d9b8da-8a56-408e-aa8d-1da029fc7a47",Fri Aug 08 2025 12:26:32 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:32 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:32 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"04598214","A.B.HEATHER.CARPENTRY & JOINERY LTD","active",Fri Nov 22 2002 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],82990,6,"estimated","313500","estimated","259578","estimated","6a20ac76-dcd3-43ce-a9e0-05f2401714a5",Fri Aug 08 2025 12:26:30 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:30 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:30 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"13256852","AARON SMALL BUILDING WORKS LTD","dissolved",Wed Mar 10 2021 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43999,2,"estimated","72000","estimated","33048","estimated","18f88fe1-99b7-4b16-a308-7cb06b37f1ea",Fri Aug 08 2025 12:26:29 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:29 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:29 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"SC656134","AA PLASTERING LIMITED","dissolved",Mon Mar 02 2020 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","scotland",[object Object],43310,2,"estimated","72000","estimated","33048","estimated","a9b713e5-1cbc-41c6-8177-1f200621e262",Fri Aug 08 2025 12:26:26 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:26 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:26 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"11200902","AAA GROUNDWORKS LTD","active",Mon Feb 12 2018 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43120,3,"estimated","122400","estimated","63672","estimated","c62b9af7-42a3-4177-a702-945c67a74212",Fri Aug 08 2025 12:26:24 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:24 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:24 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"13713106","A24 PROPERTY MAINTENANCE LTD","active",Fri Oct 29 2021 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],16230,43290,43341,81300,2,"estimated","72000","estimated","33048","estimated","0ad0e93c-875c-46e7-89ca-33d1bbcfff37",Fri Aug 08 2025 12:26:21 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:21 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:21 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"10315249","A1 LOFTS AND EXTENSIONS LIMITED","liquidation",Fri Aug 05 2016 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],41100,43290,43390,3,"estimated","122400","estimated","67417","estimated","c9e6cdd6-a5ba-4674-9481-5edc3150b802",Fri Aug 08 2025 12:26:20 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:20 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:20 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"14957111","JJ'S A* SERVICES LTD","dissolved",Fri Jun 23 2023 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43341,81210,81221,81229,2,"estimated","72000","estimated","32400","estimated","3606bcec-443e-4d21-93ac-4d9fe3d64aff",Fri Aug 08 2025 12:26:18 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:18 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:18 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"13101975","FLAT ROOF SOLUTIONS EPDM LTD","active",Tue Dec 29 2020 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43910,2,"estimated","72000","estimated","33048","estimated","0fa7d237-3bb7-42f1-8b83-56c8e5ae6d59",Fri Aug 08 2025 12:26:17 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:17 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:17 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"14039917","AA CARPENTRY PROJECTS LIMITED","active",Mon Apr 11 2022 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43320,2,"estimated","72000","estimated","32400","estimated","2f5fe21d-e108-4fa0-882c-43d621b04361",Fri Aug 08 2025 12:26:15 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:15 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:15 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"10777321","NEWTON AND SONS ROOFING LIMITED","active",Thu May 18 2017 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43910,3,"estimated","122400","estimated","63672","estimated","142e5bc8-6204-413b-b566-934c96620a17",Fri Aug 08 2025 12:26:13 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:13 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:13 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"14272466","ABOVE ALL LOFTS AND EXTENSIONS LTD","active",Wed Aug 03 2022 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43999,2,"estimated","72000","estimated","32400","estimated","8fa7bcda-527f-4be3-a4ef-26e9dc18d9d7",Fri Aug 08 2025 12:26:11 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:11 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:11 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"14997039","MYLES CARY PLASTERING LTD","active",Wed Jul 12 2023 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43310,2,"estimated","72000","estimated","32400","estimated","4b24136b-ec97-453d-8df0-017f6e071434",Fri Aug 08 2025 12:26:10 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:10 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:10 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"06489022","AGW ROOFING & CONSTRUCTION LIMITED","dissolved",Wed Jan 30 2008 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],42990,12,"estimated","900000","estimated","1117800","estimated","ffd010aa-7484-4c99-906f-b0f7bf3d7560",Fri Aug 08 2025 12:26:08 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:08 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:08 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"06410656","A & D LANDSCAPES LTD","active",Fri Oct 26 2007 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],81300,2,"estimated","52500","estimated","22640","estimated","6596e013-f4e9-4fc1-b724-8bdd4ef4e23b",Fri Aug 08 2025 12:26:06 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:06 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:06 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"10390381","414 CONSTRUCTION LTD","active",Thu Sep 22 2016 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],82990,4,"estimated","187000","estimated","137332","estimated","16ea5b8c-331f-4061-97d2-98b4374e6db8",Fri Aug 08 2025 12:26:04 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:04 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:04 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"11550515","4 SEASON ROOFING LIMITED","active",Tue Sep 04 2018 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],43910,3,"estimated","122400","estimated","63672","estimated","463adf37-bb19-4fe8-8ed7-e7f64e4f42e8",Fri Aug 08 2025 12:26:02 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:02 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:02 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"03899261","ALAN HERON (ARCHITECTURAL JOINERY AND CABINET MAKING) LIMITED","active",Thu Dec 23 1999 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],31090,6,"estimated","313500","estimated","259578","estimated","580074b1-f2bd-40dd-b182-a4ed99849cfe",Fri Aug 08 2025 12:26:01 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:01 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:01 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"11142668","30 DAY EXTENSIONS LIMITED","active",Wed Jan 10 2018 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],41100,43999,3,"estimated","122400","estimated","63672","estimated","a205469a-3cc5-4fa6-b145-31d482f18621",Fri Aug 08 2025 12:26:00 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:00 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:26:00 GMT+0000 (Coordinated Universal Time),"completed","0.95"
"1","12345678","Apple UK Limited","active",Wed Jan 15 2020 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],62012,62020,1250,"estimated","185000000.00","estimated","645000000.00","estimated",Fri Aug 08 2025 12:24:20 GMT+0000 (Coordinated Universal Time),"completed","0.95",Fri Aug 08 2025 12:24:20 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:24:20 GMT+0000 (Coordinated Universal Time)
"2","87654321","Google UK Ltd","active",Fri Aug 22 2003 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],63110,58290,2800,"estimated","420000000.00","estimated","1470000000.00","estimated",Fri Aug 08 2025 12:24:20 GMT+0000 (Coordinated Universal Time),"completed","0.92",Fri Aug 08 2025 12:24:20 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:24:20 GMT+0000 (Coordinated Universal Time)
"3","11223344","Microsoft Limited","active",Sun Mar 10 1985 00:00:00 GMT+0000 (Coordinated Universal Time),"ltd","england-wales",[object Object],62012,58290,3200,"estimated","580000000.00","estimated","2030000000.00","estimated",Fri Aug 08 2025 12:24:20 GMT+0000 (Coordinated Universal Time),"completed","0.97",Fri Aug 08 2025 12:24:20 GMT+0000 (Coordinated Universal Time),Fri Aug 08 2025 12:24:20 GMT+0000 (Coordinated Universal Time)
